method,f_final,iterations,runtime,final_grad_norm,success,f_values,grad_norms,times,max_iterations,term_tol,verbose,max_ls_iter,c1_ls,c,alpha_init,problem,c2_ls,alpha_max
BFGS,2.6710336475997985e-15,52,0.002508401870727539,9.902202519549354e-07,True,"[np.float64(24.199999999999996), np.float64(5.101112663710957), np.float64(3.208423566374003), np.float64(3.1662683280209483), np.float64(2.675684165365535), np.float64(2.3947223054372593), np.float64(2.089632628863127), np.float64(2.0803398166565206), np.float64(1.7124597327474513), np.float64(1.4725831826540294), np.float64(1.2951462729941585), np.float64(1.0987913792982607), np.float64(0.9302409699464483), np.float64(0.7801461066871396), np.float64(0.5654328945445947), np.float64(0.5557756566633397), np.float64(0.4504584363143169), np.float64(0.397170672414644), np.float64(0.3313224838786102), np.float64(0.2565534839148416), np.float64(0.2134179163237445), np.float64(0.17358768697923727), np.float64(0.1320239435261845), np.float64(0.10055668371611116), np.float64(0.06670021653312058), np.float64(0.04902794346576039), np.float64(0.028689004122488655), np.float64(0.020155912897091507), np.float64(0.013436973833888578), np.float64(0.00760863077037387), np.float64(0.004303921631326496), np.float64(0.002203073298744867), np.float64(0.0007876912953102061), np.float64(0.00028625615653102916), np.float64(9.436050410954919e-05), np.float64(3.0938765615306925e-05), np.float64(9.138922502988224e-06), np.float64(2.530637669230985e-06), np.float64(6.697969956203194e-07), np.float64(1.7269991846988454e-07), np.float64(4.386714065702309e-08), np.float64(1.105648004309943e-08), np.float64(2.7753426915068826e-09), np.float64(6.952363157182941e-10), np.float64(1.739782522241579e-10), np.float64(4.3514630986005647e-11), np.float64(1.0886010392067965e-11), np.float64(2.723606189948063e-12), np.float64(6.814589540037827e-13), np.float64(1.7050795908168165e-13), np.float64(4.266328532656577e-14), np.float64(1.0674959847855198e-14), np.float64(2.6710336475997985e-15)]","[np.float64(232.86768775422664), np.float64(43.89852092322499), np.float64(12.664248339552742), np.float64(13.326869269525442), np.float64(12.581316510681871), np.float64(10.48064991215493), np.float64(6.222390656231023), np.float64(17.056395253021087), np.float64(9.37241315530596), np.float64(6.110408314820155), np.float64(5.623125260801179), np.float64(4.530628400210555), np.float64(3.4038125865528133), np.float64(3.756649359508532), np.float64(2.030638534172832), np.float64(10.451989836191215), np.float64(4.894433333763378), np.float64(2.9102706837757406), np.float64(1.5724630912323472), np.float64(2.8264554439507896), np.float64(4.55882198295192), np.float64(3.8781880444111927), np.float64(2.150676123988869), np.float64(3.5376544125224885), np.float64(2.0175774396011974), np.float64(2.413259676332969), np.float64(0.5139768651799504), np.float64(3.401693478618613), np.float64(2.21459725549704), np.float64(1.5589100141969636), np.float64(0.8396437024028057), np.float64(0.9873748261348594), np.float64(0.20279648708038678), np.float64(0.3312267799967673), np.float64(0.18111064049421732), np.float64(0.10610891796550341), np.float64(0.05657319244822127), np.float64(0.03023520795327597), np.float64(0.015337393086728872), np.float64(0.007890617193573583), np.float64(0.003928223845848696), np.float64(0.0019953218760338023), np.float64(0.0009886373897520363), np.float64(0.0005000935274116831), np.float64(0.00024765143253728576), np.float64(0.00012505591542388126), np.float64(6.286711341815403e-05), np.float64(3.1529828792444e-05), np.float64(1.5793607076251058e-05), np.float64(7.905998997908556e-06), np.float64(3.956234071521956e-06), np.float64(1.979373920728272e-06), np.float64(9.902202519549354e-07)]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0010037422180175781, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.0015070438385009766, 0.002007007598876953, 0.002007007598876953, 0.002007007598876953, 0.002508401870727539, 0.002508401870727539, 0.002508401870727539, 0.002508401870727539]",1000,1e-06,False,25,1e-05,0.5,0.5,Rosenbrock_2,,
BFGS,2.745653004649565e-17,34,0.0009989738464355469,8.834665737194331e-08,True,"[np.float64(24.199999999999996), np.float64(5.101112663710957), np.float64(3.208423566374003), np.float64(3.1286610193291278), np.float64(2.6708701419652146), np.float64(2.2815682921263374), np.float64(1.9242272299327132), np.float64(1.8219489730071694), np.float64(1.6962947712445746), np.float64(1.281133249171725), np.float64(1.1662988399946388), np.float64(0.861868886211144), np.float64(0.7482836040005066), np.float64(0.5298245494903284), np.float64(0.49890210305275445), np.float64(0.41984395426438836), np.float64(0.38160078218401855), np.float64(0.328358548731878), np.float64(0.2690134213517392), np.float64(0.20165909878060917), np.float64(0.1580368748314367), np.float64(0.11928312617536338), np.float64(0.0882590516939626), np.float64(0.06065261492560471), np.float64(0.03058485209272344), np.float64(0.01497610917827303), np.float64(0.005956753106218872), np.float64(0.0049522520251713276), np.float64(0.0012508735902838164), np.float64(0.00026895409074472127), np.float64(2.4629703899787603e-05), np.float64(5.525476175619025e-07), np.float64(8.663316377159453e-10), np.float64(1.8660381458932914e-13), np.float64(2.745653004649565e-17)]","[np.float64(232.86768775422664), np.float64(43.89852092322499), np.float64(12.664248339552742), np.float64(14.137414652488255), np.float64(21.941763266060956), np.float64(4.046201510827479), np.float64(5.184538351740701), np.float64(9.716320442468666), np.float64(8.75765905871275), np.float64(4.034390046554856), np.float64(6.875349058720979), np.float64(6.482765049777809), np.float64(6.436150418043495), np.float64(7.415631208512475), np.float64(1.6725130146249472), np.float64(1.5209447619440608), np.float64(7.554579615953412), np.float64(2.823157634291189), np.float64(1.0141656998213797), np.float64(8.022323062687917), np.float64(0.5842540096465132), np.float64(0.8365727315168272), np.float64(5.562971746835588), np.float64(1.7131219259215515), np.float64(2.4989932171067575), np.float64(1.6584453240083488), np.float64(0.14779696727376118), np.float64(2.5970549729389822), np.float64(0.23875715043891266), np.float64(0.12698752311391645), np.float64(0.19691918468004216), np.float64(0.01174294527081334), np.float64(0.0012217987296945913), np.float64(1.1022369950121258e-05), np.float64(8.834665737194331e-08)]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0004999637603759766, 0.0004999637603759766, 0.0004999637603759766, 0.0004999637603759766, 0.0004999637603759766, 0.0004999637603759766, 0.0004999637603759766, 0.0004999637603759766, 0.0004999637603759766, 0.0004999637603759766, 0.0004999637603759766, 0.0004999637603759766, 0.0004999637603759766, 0.0004999637603759766, 0.0004999637603759766]",1000,1e-06,False,25,1e-05,0.5,1.0,Rosenbrock_2,,
BFGS,5.905142759194374e-17,50,0.002501249313354492,2.907442767650722e-07,True,"[np.float64(24.199999999999996), np.float64(9.031919131761839), np.float64(7.986238183296097), np.float64(5.3543621586416075), np.float64(4.650544941830058), np.float64(3.815204269255993), np.float64(3.458823025569854), np.float64(3.2443454644694807), np.float64(2.9392926261464405), np.float64(2.7159710828415156), np.float64(2.1689402990781455), np.float64(1.792145373667477), np.float64(1.5875036019727553), np.float64(1.2605750291570137), np.float64(1.220239169703922), np.float64(0.9982826668849379), np.float64(0.7753998294176437), np.float64(0.6855169634201702), np.float64(0.4704125889985054), np.float64(0.4183207106554305), np.float64(0.3962507886412318), np.float64(0.3253500550016921), np.float64(0.31078926287971037), np.float64(0.2854085936185009), np.float64(0.2540901390344387), np.float64(0.21986942552057204), np.float64(0.19631936504101857), np.float64(0.1621714340771907), np.float64(0.13985292183332385), np.float64(0.13280621943104515), np.float64(0.10957391315130972), np.float64(0.08545087254400244), np.float64(0.0755135536030013), np.float64(0.06369460211232544), np.float64(0.052196541612053685), np.float64(0.04033458200305112), np.float64(0.03190173863809526), np.float64(0.019274436399527722), np.float64(0.0016240542386681287), np.float64(0.0008839263894674207), np.float64(0.00011210186113715373), np.float64(2.0036262568162324e-05), np.float64(6.074718650544972e-07), np.float64(1.98540132005056e-08), np.float64(9.847957236352918e-10), np.float64(6.195397711877475e-11), np.float64(3.862310640757222e-12), np.float64(2.4154136361430794e-13), np.float64(1.51028626862823e-14), np.float64(9.443805177839348e-16), np.float64(5.905142759194374e-17)]","[np.float64(232.86768775422664), np.float64(94.20854126205957), np.float64(65.86526662450157), np.float64(44.656605620104564), np.float64(3.0286512986298213), np.float64(15.709218994743916), np.float64(24.722960308968812), np.float64(2.944524850507229), np.float64(15.435940500494073), np.float64(22.142666948775332), np.float64(4.206042519199411), np.float64(10.460573792708159), np.float64(2.7253633248294484), np.float64(5.251241287330627), np.float64(9.34371041517474), np.float64(3.7032508658892414), np.float64(4.653535124690909), np.float64(9.318479305667234), np.float64(6.180597975939956), np.float64(12.259344966258254), np.float64(4.738623862228414), np.float64(9.518739596802268), np.float64(3.192498139543051), np.float64(9.87891494828727), np.float64(2.24569957135492), np.float64(7.725888664327151), np.float64(0.7821863004115621), np.float64(5.647317119170626), np.float64(2.2381088210466125), np.float64(9.872063301386763), np.float64(2.7661002554291714), np.float64(7.400631069988747), np.float64(1.7909019672189324), np.float64(6.845454127188844), np.float64(0.990937497127547), np.float64(5.101189609557485), np.float64(0.25359535448225795), np.float64(2.8057036362658163), np.float64(1.3237563924926532), np.float64(0.027221371864208175), np.float64(0.47269456402415166), np.float64(0.11445491438169805), np.float64(0.03454458328358468), np.float64(0.00482800781319047), np.float64(0.0012052386734043598), np.float64(0.00029741357196626684), np.float64(7.447099302985298e-05), np.float64(1.8613540392550362e-05), np.float64(4.652565956988955e-06), np.float64(1.1630270383177222e-06), np.float64(2.907442767650722e-07)]","[0.0, 0.0004999637603759766, 0.0004999637603759766, 0.0004999637603759766, 0.0004999637603759766, 0.0004999637603759766, 0.0004999637603759766, 0.0010013580322265625, 0.0010013580322265625, 0.0010013580322265625, 0.0010013580322265625, 0.0010013580322265625, 0.0010013580322265625, 0.0010013580322265625, 0.0010013580322265625, 0.0010013580322265625, 0.0010013580322265625, 0.0010013580322265625, 0.0010013580322265625, 0.0010013580322265625, 0.0010013580322265625, 0.0010013580322265625, 0.0010013580322265625, 0.0010013580322265625, 0.0010013580322265625, 0.0010013580322265625, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0014996528625488281, 0.0019996166229248047, 0.0019996166229248047, 0.0019996166229248047, 0.0019996166229248047, 0.002501249313354492]",1000,1e-06,False,25,1e-05,0.5,5.0,Rosenbrock_2,,
BFGS,1.5898081429639727e-15,57,0.005005836486816406,7.684535390715585e-07,True,"[np.float64(24.199999999999996), np.float64(22.54872413797711), np.float64(3.001454894438588), np.float64(2.527841222778739), np.float64(2.1530777023544445), np.float64(1.9041239091082942), np.float64(1.8654513653310183), np.float64(1.8481373438842883), np.float64(1.8250475562975514), np.float64(1.790104594964211), np.float64(1.7432531858119291), np.float64(1.6790975066118408), np.float64(1.5822642024040867), np.float64(1.4384865205836623), np.float64(1.2579076221240553), np.float64(1.0928503941337921), np.float64(0.9416395802760169), np.float64(0.7705797233292684), np.float64(0.7173242798235592), np.float64(0.5749406454670389), np.float64(0.4682345279137615), np.float64(0.38551491672295396), np.float64(0.3185142622556117), np.float64(0.23538506785569577), np.float64(0.19066356364792583), np.float64(0.14057385293790306), np.float64(0.12385934233639305), np.float64(0.09345424822077403), np.float64(0.06439724881027956), np.float64(0.04681453201604734), np.float64(0.031616401750370615), np.float64(0.020153372669989063), np.float64(0.012000634218008028), np.float64(0.006363900374177025), np.float64(0.0055496058526919335), np.float64(0.0025578944801527732), np.float64(0.001068150930836445), np.float64(0.00046994185846298026), np.float64(0.00018278438312856047), np.float64(6.324150703161443e-05), np.float64(1.9746674997795448e-05), np.float64(5.685368780332909e-06), np.float64(1.5445558562236408e-06), np.float64(4.0433090138209175e-07), np.float64(1.0358299866524247e-07), np.float64(2.6224728480933093e-08), np.float64(6.5984239500776574e-09), np.float64(1.6549593422873535e-09), np.float64(4.1441368705888035e-10), np.float64(1.0368794911644151e-10), np.float64(2.5932571820073027e-11), np.float64(6.4866327703643035e-12), np.float64(1.6226365232262486e-12), np.float64(4.0591705146349083e-13), np.float64(1.0154543417487963e-13), np.float64(2.5403118813360332e-14), np.float64(6.3549984197365485e-15), np.float64(1.5898081429639727e-15)]","[np.float64(232.86768775422664), np.float64(168.24942834469383), np.float64(28.095625973594753), np.float64(15.762588193018502), np.float64(8.188221850505222), np.float64(2.3407383066243903), np.float64(4.199044933982868), np.float64(5.347141644065551), np.float64(6.514329875883267), np.float64(7.760063864059221), np.float64(8.798091452088283), np.float64(9.399949392082084), np.float64(9.375060208052044), np.float64(8.420733458941406), np.float64(6.4165592571237156), np.float64(4.68920299704981), np.float64(4.301152795527), np.float64(2.3807371307070553), np.float64(8.4984543843822), np.float64(4.679423729889734), np.float64(3.905452286414523), np.float64(2.335666004152148), np.float64(4.842863763593602), np.float64(3.008150651824657), np.float64(2.7642172246082346), np.float64(0.7485677461305695), np.float64(6.716975505772927), np.float64(3.932490753926255), np.float64(2.6339159693190726), np.float64(2.076245854591428), np.float64(1.6228523981318674), np.float64(1.2050064362673396), np.float64(1.034531804669914), np.float64(0.08205233177679035), np.float64(2.8322930678530622), np.float64(1.4957365658049369), np.float64(0.7647451073409419), np.float64(0.4198091194755923), np.float64(0.24769252977291137), np.float64(0.14928066067538978), np.float64(0.08458934093065545), np.float64(0.04563748573212091), np.float64(0.02386477951492483), np.float64(0.012229048633412442), np.float64(0.0061950329882331815), np.float64(0.0031184026592734008), np.float64(0.0015645617914649855), np.float64(0.0007836307906842755), np.float64(0.00039215608408289793), np.float64(0.00019616315634090603), np.float64(9.810295963638272e-05), np.float64(4.9068098072684866e-05), np.float64(2.4543476121921584e-05), np.float64(1.2276592721854802e-05), np.float64(6.14070618366737e-06), np.float64(3.0715336258004136e-06), np.float64(1.536343371819442e-06), np.float64(7.684535390715585e-07)]","[0.0, 0.0, 0.0004992485046386719, 0.0004992485046386719, 0.0004992485046386719, 0.0004992485046386719, 0.0009992122650146484, 0.0009992122650146484, 0.0009992122650146484, 0.0009992122650146484, 0.0009992122650146484, 0.0009992122650146484, 0.0009992122650146484, 0.0009992122650146484, 0.0009992122650146484, 0.0009992122650146484, 0.0009992122650146484, 0.0009992122650146484, 0.0009992122650146484, 0.0009992122650146484, 0.0009992122650146484, 0.0009992122650146484, 0.0009992122650146484, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0014989376068115234, 0.0019989013671875, 0.0019989013671875, 0.0019989013671875, 0.0019989013671875, 0.0019989013671875, 0.0029990673065185547, 0.004000425338745117, 0.004000425338745117, 0.004000425338745117, 0.004000425338745117, 0.004000425338745117, 0.004000425338745117, 0.005005836486816406]",1000,1e-06,False,25,1e-05,0.7,0.5,Rosenbrock_2,,
BFGS,9.335650413396113e-19,32,0.0010044574737548828,3.734015569067334e-08,True,"[np.float64(24.199999999999996), np.float64(21.28139389359037), np.float64(2.357578852164272), np.float64(2.013732705147784), np.float64(1.907392038336639), np.float64(1.8863352909114923), np.float64(1.850223120086185), np.float64(1.7678498250579797), np.float64(1.6540324926144327), np.float64(1.3111527198928625), np.float64(1.0477433527671298), np.float64(0.9685288391275552), np.float64(0.7392940648269755), np.float64(0.6196269837013864), np.float64(0.48275968933841396), np.float64(0.36496535733894775), np.float64(0.31578018555477183), np.float64(0.2401407601228023), np.float64(0.15758237870965963), np.float64(0.11129523385069798), np.float64(0.057077438398663374), np.float64(0.037268978384868555), np.float64(0.025396207504258885), np.float64(0.01007997186143672), np.float64(0.003869458575063723), np.float64(0.0010663594723710507), np.float64(0.0007867301420925732), np.float64(0.00010592718045579555), np.float64(2.2053638945141727e-05), np.float64(2.4591493324175894e-07), np.float64(6.91400936005632e-10), np.float64(1.7340692440537517e-14), np.float64(9.335650413396113e-19)]","[np.float64(232.86768775422664), np.float64(163.38371667465643), np.float64(20.178239667095298), np.float64(3.5426355937763585), np.float64(4.253557253899424), np.float64(6.005125873883764), np.float64(7.564475508665314), np.float64(9.907155573721635), np.float64(9.725563368495441), np.float64(6.642125071064029), np.float64(3.055504937624697), np.float64(8.265720101301039), np.float64(2.5668920261509456), np.float64(8.612954019722343), np.float64(1.194130576252419), np.float64(1.7672318100091406), np.float64(7.310338717532929), np.float64(2.125796156116532), np.float64(2.6085656056374167), np.float64(5.54282523497168), np.float64(0.8552415338699251), np.float64(4.129053465087193), np.float64(1.3863660038437886), np.float64(1.5373530763680676), np.float64(1.1082784991719696), np.float64(0.24036694736270195), np.float64(1.2531989884852186), np.float64(0.04351113573935698), np.float64(0.03230522593168149), np.float64(0.020870296917952082), np.float64(0.0006041878837110886), np.float64(4.370426702895904e-06), np.float64(3.734015569067334e-08)]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005049705505371094, 0.0005049705505371094, 0.0005049705505371094, 0.0005049705505371094, 0.0005049705505371094, 0.0005049705505371094, 0.0005049705505371094, 0.0005049705505371094, 0.0005049705505371094, 0.0005049705505371094, 0.0005049705505371094, 0.0005049705505371094, 0.0005049705505371094, 0.0005049705505371094, 0.0005049705505371094, 0.0005049705505371094, 0.0005049705505371094, 0.0005049705505371094, 0.0010044574737548828]",1000,1e-06,False,25,1e-05,0.7,1.0,Rosenbrock_2,,
BFGS,5.753537022974175e-16,75,0.004999637603759766,9.226723724596753e-07,True,"[np.float64(24.199999999999996), np.float64(9.913288750126902), np.float64(26.156168539993182), np.float64(15.317183471071699), np.float64(2.8139858444411954), np.float64(2.044629529460883), np.float64(0.8965999832764686), np.float64(0.5648450703240018), np.float64(0.31145692802661523), np.float64(0.21482148618610247), np.float64(0.1544295337240071), np.float64(0.12757764828731089), np.float64(0.11222215051692351), np.float64(0.10464369080346876), np.float64(0.10030290107520402), np.float64(0.0978096740695169), np.float64(0.09723872036746124), np.float64(0.09640335663451902), np.float64(0.09505113161155432), np.float64(0.09272321205596284), np.float64(0.09191313904103736), np.float64(0.0860813519154402), np.float64(0.07565105954416759), np.float64(0.0582660918198875), np.float64(0.029284865744482108), np.float64(0.02820169404837704), np.float64(0.026743023856272138), np.float64(0.017917635325300316), np.float64(0.012249887665081456), np.float64(0.008735662663434148), np.float64(0.005325896725490939), np.float64(0.0036939263754635194), np.float64(0.0033699659523326437), np.float64(0.001319882573502822), np.float64(0.0008139348660360661), np.float64(0.000706862365825372), np.float64(0.00020852065643316804), np.float64(0.00015907007821456065), np.float64(5.708224241724429e-05), np.float64(3.250350748701655e-05), np.float64(1.2477704730316617e-05), np.float64(6.3196739014485225e-06), np.float64(2.7065072360743477e-06), np.float64(1.3661281491422406e-06), np.float64(6.441840517252594e-07), np.float64(3.3015975943358607e-07), np.float64(1.633713910128321e-07), np.float64(8.404313481555804e-08), np.float64(4.2388721530565844e-08), np.float64(2.177534402607739e-08), np.float64(1.106579380082115e-08), np.float64(5.673835581841484e-09), np.float64(2.8925046153579646e-09), np.float64(1.4811501662983156e-09), np.float64(7.561719495393252e-10), np.float64(3.869125774184742e-10), np.float64(1.9766566447771953e-10), np.float64(1.0109785914015622e-10), np.float64(5.166615308562659e-11), np.float64(2.6419276154570698e-11), np.float64(1.3503861673775163e-11), np.float64(6.904351295431995e-12), np.float64(3.5296231167294955e-12), np.float64(1.8045821248515433e-12), np.float64(9.225594138310503e-13), np.float64(4.716653136533205e-13), np.float64(2.4113368046177726e-13), np.float64(1.2328010703927858e-13), np.float64(6.30260559117831e-14), np.float64(3.222203577903219e-14), np.float64(1.6473342701310512e-14), np.float64(8.42196445681422e-15), np.float64(4.30569226474267e-15), np.float64(2.201274019595127e-15), np.float64(1.1253928051742225e-15), np.float64(5.753537022974175e-16)]","[np.float64(232.86768775422664), np.float64(174.90921354868246), np.float64(334.84165693931106), np.float64(207.67057229109352), np.float64(96.74758351168546), np.float64(76.68287742300248), np.float64(51.31395526337042), np.float64(37.832689652339894), np.float64(26.149414662840712), np.float64(18.88858712527794), np.float64(13.283705120499137), np.float64(9.430036186232561), np.float64(6.67024665257162), np.float64(4.599491972901174), np.float64(3.197717213347127), np.float64(1.9951530644010806), np.float64(2.4855315009753776), np.float64(2.4913539443943153), np.float64(2.933857395118575), np.float64(2.722673035530359), np.float64(4.895114469702084), np.float64(3.9856708982089426), np.float64(4.587598537572538), np.float64(6.165091069100274), np.float64(6.868262606077885), np.float64(2.216391150149236), np.float64(7.135414929871136), np.float64(1.1997083648374185), np.float64(4.364311370519153), np.float64(0.18622832434854042), np.float64(2.5926222542403603), np.float64(0.8012946941778553), np.float64(2.604863042014765), np.float64(0.4123176775992392), np.float64(1.2772412596511393), np.float64(0.6020365278748322), np.float64(0.6466289547655425), np.float64(0.3049931963073918), np.float64(0.3371776293959712), np.float64(0.1533646186080303), np.float64(0.1554206710111832), np.float64(0.07691966196654992), np.float64(0.07016589261412429), np.float64(0.03973433872479554), np.float64(0.03299495136867171), np.float64(0.02076404655888117), np.float64(0.016154625205816203), np.float64(0.010806573759815866), np.float64(0.008087219159158195), np.float64(0.005586680866982648), np.float64(0.0040920321739332305), np.float64(0.0028741504744334303), np.float64(0.00208117264086746), np.float64(0.0014743708628477817), np.float64(0.0010611522346013484), np.float64(0.0007551035360431068), np.float64(0.000541754626214792), np.float64(0.00038639544637169947), np.float64(0.0002767652758748402), np.float64(0.00019763316162599154), np.float64(0.00014143825620325582), np.float64(0.00010106111835029263), np.float64(7.227045133959371e-05), np.float64(5.167274162535977e-05), np.float64(3.694718738010433e-05), np.float64(2.6417663400810083e-05), np.float64(1.8889088486753123e-05), np.float64(1.3505954892205182e-05), np.float64(9.656976827173542e-06), np.float64(6.904876995721543e-06), np.float64(4.937095363609367e-06), np.float64(3.53009585650975e-06), np.float64(2.5240729302173816e-06), np.float64(1.8047499238184168e-06), np.float64(1.2904237584309942e-06), np.float64(9.226723724596753e-07)]","[0.0, 0.0, 0.0005047321319580078, 0.0005047321319580078, 0.0005047321319580078, 0.0005047321319580078, 0.0005047321319580078, 0.0005047321319580078, 0.0005047321319580078, 0.0005047321319580078, 0.0005047321319580078, 0.001001119613647461, 0.001001119613647461, 0.001001119613647461, 0.001001119613647461, 0.001001119613647461, 0.001001119613647461, 0.001001119613647461, 0.0015003681182861328, 0.0015003681182861328, 0.0015003681182861328, 0.0015003681182861328, 0.0015003681182861328, 0.0015003681182861328, 0.0015003681182861328, 0.0015003681182861328, 0.0015003681182861328, 0.0019998550415039062, 0.0019998550415039062, 0.0019998550415039062, 0.0019998550415039062, 0.0019998550415039062, 0.0019998550415039062, 0.0019998550415039062, 0.0019998550415039062, 0.0019998550415039062, 0.0019998550415039062, 0.0019998550415039062, 0.0019998550415039062, 0.002503633499145508, 0.002503633499145508, 0.002503633499145508, 0.002503633499145508, 0.002503633499145508, 0.002503633499145508, 0.002503633499145508, 0.002503633499145508, 0.002503633499145508, 0.0030031204223632812, 0.0030031204223632812, 0.0030031204223632812, 0.0030031204223632812, 0.0030031204223632812, 0.0030031204223632812, 0.0030031204223632812, 0.0030031204223632812, 0.0030031204223632812, 0.0030031204223632812, 0.0030031204223632812, 0.0030031204223632812, 0.0030031204223632812, 0.003499269485473633, 0.003499269485473633, 0.003499269485473633, 0.003999471664428711, 0.003999471664428711, 0.003999471664428711, 0.003999471664428711, 0.003999471664428711, 0.0044994354248046875, 0.0044994354248046875, 0.0044994354248046875, 0.0044994354248046875, 0.0044994354248046875, 0.004999637603759766, 0.004999637603759766]",1000,1e-06,False,25,1e-05,0.7,5.0,Rosenbrock_2,,
